Generation,Ranking,BOBs,Time for Generation,Time since Initiation
179,"[(0, 23), (2, 24), (4, 24), (5, 24), (6, 24), (8, 24), (9, 24), (13, 24), (14, 24), (15, 24), (16, 24), (22, 24), (23, 24), (26, 24), (27, 24), (28, 24), (30, 24), (31, 24), (32, 24), (33, 24), (34, 24), (35, 24), (36, 24), (37, 24), (38, 24), (40, 24), (41, 24), (44, 24), (45, 24), (46, 24), (47, 24), (50, 24), (51, 24), (52, 24), (54, 24), (55, 24), (58, 24), (59, 24), (60, 24), (62, 24), (64, 24), (65, 24), (66, 24), (67, 24), (69, 24), (71, 24), (72, 24), (77, 24), (78, 24), (79, 24), (80, 24), (85, 24), (87, 24), (89, 24), (90, 24), (91, 24), (92, 24), (93, 24), (94, 24), (96, 24), (97, 24), (98, 24), (17, 25), (18, 25), (21, 25), (24, 25), (29, 25), (42, 25), (49, 25), (53, 25), (63, 25), (70, 25), (74, 25), (75, 25), (81, 25), (82, 25), (83, 25), (84, 25), (88, 25), (95, 25), (99, 25), (19, 26), (20, 26), (48, 26), (76, 26), (3, 27), (25, 27), (68, 27), (73, 27), (10, 28), (11, 28), (12, 28), (61, 28), (56, 29), (7, 30), (39, 30), (43, 30), (86, 30), (1, 31), (57, 32)]","[0, 2, 4, 5, 6, 8, 9, 13, 14, 15, 16, 22, 23, 26, 27, 28, 30, 31, 32, 33]",1.9428033828735352,353.59245896339417
180,"[(0, 23), (33, 23), (49, 23), (2, 24), (5, 24), (6, 24), (7, 24), (8, 24), (9, 24), (10, 24), (11, 24), (13, 24), (14, 24), (15, 24), (17, 24), (18, 24), (19, 24), (20, 24), (22, 24), (23, 24), (24, 24), (25, 24), (27, 24), (28, 24), (30, 24), (31, 24), (32, 24), (34, 24), (35, 24), (36, 24), (38, 24), (39, 24), (40, 24), (41, 24), (42, 24), (43, 24), (44, 24), (45, 24), (46, 24), (47, 24), (48, 24), (50, 24), (52, 24), (53, 24), (54, 24), (55, 24), (56, 24), (57, 24), (59, 24), (61, 24), (64, 24), (65, 24), (69, 24), (70, 24), (71, 24), (75, 24), (76, 24), (78, 24), (79, 24), (80, 24), (81, 24), (82, 24), (83, 24), (84, 24), (85, 24), (87, 24), (88, 24), (89, 24), (90, 24), (91, 24), (92, 24), (93, 24), (95, 24), (96, 24), (97, 24), (98, 24), (99, 24), (3, 25), (26, 25), (51, 25), (68, 25), (72, 25), (74, 25), (1, 26), (4, 26), (58, 26), (16, 27), (21, 27), (60, 27), (12, 28), (66, 28), (67, 28), (73, 28), (37, 29), (77, 29), (94, 29), (29, 30), (62, 30), (63, 30), (86, 30)]","[0, 33, 49, 2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 22, 23]",1.9497871398925781,355.54224610328674
181,"[(40, 22), (0, 23), (1, 23), (2, 23), (91, 23), (4, 24), (5, 24), (6, 24), (7, 24), (8, 24), (9, 24), (10, 24), (11, 24), (13, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 24), (22, 24), (25, 24), (26, 24), (27, 24), (28, 24), (29, 24), (32, 24), (33, 24), (34, 24), (35, 24), (36, 24), (37, 24), (38, 24), (39, 24), (43, 24), (44, 24), (47, 24), (48, 24), (49, 24), (50, 24), (51, 24), (52, 24), (53, 24), (54, 24), (55, 24), (57, 24), (60, 24), (62, 24), (63, 24), (64, 24), (67, 24), (68, 24), (69, 24), (71, 24), (72, 24), (73, 24), (74, 24), (76, 24), (77, 24), (78, 24), (79, 24), (80, 24), (81, 24), (82, 24), (83, 24), (87, 24), (88, 24), (89, 24), (90, 24), (92, 24), (94, 24), (95, 24), (96, 24), (97, 24), (99, 24), (20, 25), (42, 25), (70, 25), (21, 26), (24, 26), (41, 26), (46, 26), (61, 26), (12, 27), (65, 27), (66, 27), (86, 27), (3, 28), (31, 28), (45, 28), (58, 28), (59, 28), (75, 28), (14, 29), (23, 29), (84, 29), (98, 29), (30, 30), (85, 30), (56, 31), (93, 32)]","[40, 0, 1, 2, 91, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 22]",1.951789140701294,357.49403524398804
182,"[(1, 23), (2, 23), (4, 23), (50, 23), (52, 23), (54, 23), (5, 24), (8, 24), (9, 24), (11, 24), (12, 24), (13, 24), (14, 24), (18, 24), (19, 24), (20, 24), (22, 24), (23, 24), (24, 24), (25, 24), (26, 24), (27, 24), (28, 24), (29, 24), (30, 24), (31, 24), (33, 24), (34, 24), (35, 24), (36, 24), (38, 24), (39, 24), (40, 24), (41, 24), (42, 24), (47, 24), (48, 24), (51, 24), (53, 24), (56, 24), (57, 24), (59, 24), (60, 24), (61, 24), (62, 24), (63, 24), (66, 24), (68, 24), (69, 24), (70, 24), (71, 24), (72, 24), (73, 24), (74, 24), (75, 24), (77, 24), (78, 24), (80, 24), (81, 24), (82, 24), (83, 24), (85, 24), (86, 24), (89, 24), (90, 24), (91, 24), (93, 24), (94, 24), (95, 24), (97, 24), (7, 25), (10, 25), (16, 25), (37, 25), (96, 25), (3, 26), (15, 26), (64, 26), (76, 26), (84, 26), (99, 26), (0, 27), (21, 27), (43, 27), (45, 27), (49, 27), (87, 27), (6, 28), (58, 28), (67, 28), (98, 28), (79, 29), (88, 29), (17, 30), (44, 30), (46, 30), (65, 30), (32, 31), (92, 32), (55, 34)]","[1, 2, 4, 50, 52, 54, 5, 8, 9, 11, 12, 13, 14, 18, 19, 20, 22, 23, 24, 25]",1.951777458190918,359.44581270217896
183,"[(0, 23), (1, 23), (2, 23), (3, 23), (4, 23), (27, 23), (28, 23), (36, 23), (51, 23), (59, 23), (85, 23), (91, 23), (6, 24), (7, 24), (8, 24), (9, 24), (10, 24), (12, 24), (13, 24), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 24), (20, 24), (21, 24), (22, 24), (23, 24), (25, 24), (29, 24), (30, 24), (31, 24), (33, 24), (34, 24), (35, 24), (37, 24), (39, 24), (40, 24), (41, 24), (42, 24), (43, 24), (44, 24), (45, 24), (46, 24), (47, 24), (48, 24), (49, 24), (50, 24), (53, 24), (54, 24), (55, 24), (56, 24), (57, 24), (58, 24), (61, 24), (63, 24), (65, 24), (67, 24), (68, 24), (69, 24), (70, 24), (71, 24), (72, 24), (73, 24), (75, 24), (76, 24), (77, 24), (79, 24), (83, 24), (87, 24), (88, 24), (89, 24), (93, 24), (94, 24), (95, 24), (97, 24), (32, 25), (84, 25), (96, 25), (99, 25), (5, 26), (52, 26), (64, 26), (78, 26), (24, 27), (26, 27), (74, 27), (82, 27), (92, 27), (38, 28), (86, 28), (62, 29), (81, 29), (60, 30), (90, 30), (98, 30), (11, 32), (66, 33), (80, 34)]","[0, 1, 2, 3, 4, 27, 28, 36, 51, 59, 85, 91, 6, 7, 8, 9, 10, 12, 13, 14]",1.942798376083374,361.38960814476013
184,"[(1, 23), (2, 23), (4, 23), (5, 23), (6, 23), (7, 23), (8, 23), (9, 23), (10, 23), (11, 23), (26, 23), (39, 23), (40, 23), (41, 23), (43, 23), (49, 23), (50, 23), (58, 23), (59, 23), (64, 23), (65, 23), (67, 23), (68, 23), (72, 23), (76, 23), (78, 23), (80, 23), (81, 23), (82, 23), (83, 23), (91, 23), (94, 23), (98, 23), (0, 24), (3, 24), (12, 24), (13, 24), (14, 24), (15, 24), (16, 24), (17, 24), (18, 24), (19, 24), (21, 24), (22, 24), (23, 24), (24, 24), (25, 24), (27, 24), (29, 24), (30, 24), (31, 24), (33, 24), (34, 24), (36, 24), (37, 24), (42, 24), (44, 24), (45, 24), (46, 24), (47, 24), (48, 24), (52, 24), (53, 24), (54, 24), (55, 24), (56, 24), (57, 24), (60, 24), (61, 24), (62, 24), (66, 24), (69, 24), (70, 24), (71, 24), (75, 24), (85, 24), (87, 24), (89, 24), (90, 24), (92, 24), (93, 24), (95, 24), (96, 24), (97, 24), (99, 24), (74, 25), (38, 26), (73, 26), (86, 26), (20, 27), (28, 27), (35, 27), (79, 28), (88, 28), (63, 30), (84, 30), (77, 31), (51, 34), (32, 35)]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 26, 39, 40, 41, 43, 49, 50, 58, 59, 64]",1.9488096237182617,363.3393883705139
185,"[(0, 23), (1, 23), (3, 23), (4, 23), (6, 23), (7, 23), (8, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (16, 23), (18, 23), (19, 23), (20, 23), (21, 23), (22, 23), (24, 23), (25, 23), (26, 23), (27, 23), (28, 23), (29, 23), (30, 23), (31, 23), (32, 23), (33, 23), (34, 23), (36, 23), (37, 23), (39, 23), (41, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (49, 23), (50, 23), (51, 23), (52, 23), (56, 23), (57, 23), (58, 23), (60, 23), (61, 23), (62, 23), (63, 23), (64, 23), (65, 23), (66, 23), (68, 23), (69, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (78, 23), (79, 23), (81, 23), (85, 23), (86, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (92, 23), (93, 23), (94, 23), (95, 23), (96, 23), (97, 23), (98, 23), (48, 24), (99, 24), (5, 25), (9, 25), (15, 25), (42, 25), (53, 25), (67, 25), (82, 25), (23, 26), (35, 26), (77, 26), (17, 27), (40, 27), (70, 27), (84, 27), (2, 28), (38, 29), (55, 29), (80, 29), (54, 30), (59, 30), (83, 31)]","[0, 1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 24, 25]",1.9497919082641602,365.2891802787781
186,"[(25, 22), (0, 23), (1, 23), (3, 23), (4, 23), (5, 23), (6, 23), (7, 23), (8, 23), (10, 23), (11, 23), (12, 23), (13, 23), (16, 23), (18, 23), (19, 23), (20, 23), (22, 23), (23, 23), (24, 23), (28, 23), (29, 23), (30, 23), (31, 23), (32, 23), (33, 23), (34, 23), (36, 23), (37, 23), (38, 23), (39, 23), (42, 23), (44, 23), (45, 23), (46, 23), (47, 23), (49, 23), (50, 23), (51, 23), (52, 23), (54, 23), (55, 23), (56, 23), (57, 23), (58, 23), (60, 23), (61, 23), (62, 23), (63, 23), (64, 23), (65, 23), (67, 23), (68, 23), (69, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (83, 23), (85, 23), (87, 23), (88, 23), (89, 23), (90, 23), (93, 23), (95, 23), (96, 23), (97, 23), (98, 23), (14, 24), (92, 24), (99, 24), (17, 25), (41, 25), (53, 25), (70, 25), (91, 25), (27, 26), (86, 26), (94, 26), (2, 27), (9, 27), (15, 27), (21, 27), (40, 27), (43, 27), (48, 27), (66, 27), (82, 27), (84, 27), (59, 28), (35, 29), (26, 31)]","[25, 0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 18, 19, 20, 22, 23, 24]",1.9497780799865723,367.23895835876465
187,"[(0, 22), (65, 22), (1, 23), (2, 23), (3, 23), (4, 23), (5, 23), (7, 23), (8, 23), (9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (18, 23), (19, 23), (20, 23), (21, 23), (22, 23), (23, 23), (27, 23), (29, 23), (30, 23), (31, 23), (32, 23), (33, 23), (34, 23), (35, 23), (36, 23), (37, 23), (39, 23), (40, 23), (41, 23), (42, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (49, 23), (50, 23), (51, 23), (53, 23), (54, 23), (56, 23), (57, 23), (58, 23), (59, 23), (60, 23), (62, 23), (63, 23), (64, 23), (67, 23), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (80, 23), (81, 23), (83, 23), (84, 23), (87, 23), (88, 23), (89, 23), (90, 23), (92, 23), (93, 23), (94, 23), (95, 23), (96, 23), (97, 23), (98, 23), (48, 24), (86, 25), (91, 26), (99, 26), (6, 27), (17, 27), (28, 27), (66, 27), (24, 28), (25, 28), (38, 28), (82, 28), (85, 28), (55, 29), (61, 30), (79, 30), (26, 31), (52, 34)]","[0, 65, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20]",1.9497909545898438,369.1887493133545
188,"[(1, 22), (75, 22), (3, 23), (8, 23), (9, 23), (10, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (21, 23), (23, 23), (24, 23), (26, 23), (27, 23), (28, 23), (29, 23), (30, 23), (32, 23), (34, 23), (35, 23), (36, 23), (37, 23), (39, 23), (40, 23), (41, 23), (43, 23), (44, 23), (45, 23), (46, 23), (48, 23), (49, 23), (50, 23), (51, 23), (52, 23), (53, 23), (54, 23), (55, 23), (56, 23), (57, 23), (58, 23), (59, 23), (60, 23), (61, 23), (62, 23), (63, 23), (64, 23), (66, 23), (67, 23), (70, 23), (72, 23), (74, 23), (76, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (84, 23), (86, 23), (88, 23), (89, 23), (90, 23), (93, 23), (94, 23), (95, 23), (96, 23), (97, 23), (98, 23), (99, 23), (20, 24), (69, 24), (92, 24), (4, 25), (11, 25), (71, 25), (77, 25), (87, 25), (0, 26), (12, 26), (31, 26), (65, 26), (68, 26), (85, 26), (91, 26), (2, 27), (7, 27), (38, 27), (47, 27), (73, 27), (5, 28), (6, 28), (22, 28), (42, 28), (25, 29), (33, 30)]","[1, 75, 3, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 26, 27, 28, 29]",1.9477832317352295,371.1365325450897
189,"[(54, 21), (88, 22), (0, 23), (3, 23), (4, 23), (5, 23), (6, 23), (7, 23), (8, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (20, 23), (21, 23), (24, 23), (25, 23), (27, 23), (28, 23), (29, 23), (31, 23), (34, 23), (35, 23), (38, 23), (39, 23), (40, 23), (41, 23), (42, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (48, 23), (49, 23), (50, 23), (51, 23), (52, 23), (53, 23), (55, 23), (56, 23), (58, 23), (59, 23), (60, 23), (61, 23), (63, 23), (64, 23), (65, 23), (66, 23), (67, 23), (68, 23), (69, 23), (70, 23), (71, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (80, 23), (81, 23), (84, 23), (85, 23), (87, 23), (89, 23), (90, 23), (92, 23), (96, 23), (97, 23), (98, 23), (99, 23), (33, 24), (83, 24), (30, 25), (32, 25), (62, 25), (72, 25), (91, 25), (1, 26), (26, 26), (79, 26), (23, 27), (37, 27), (82, 27), (93, 27), (2, 28), (9, 28), (73, 28), (94, 28), (36, 29), (86, 29), (22, 30), (57, 30), (95, 32)]","[54, 88, 0, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",1.9488050937652588,373.08631706237793
190,"[(0, 21), (1, 22), (14, 22), (4, 23), (5, 23), (8, 23), (9, 23), (11, 23), (13, 23), (15, 23), (16, 23), (18, 23), (19, 23), (20, 23), (21, 23), (23, 23), (24, 23), (25, 23), (26, 23), (27, 23), (29, 23), (30, 23), (31, 23), (32, 23), (33, 23), (35, 23), (37, 23), (38, 23), (40, 23), (41, 23), (42, 23), (44, 23), (45, 23), (46, 23), (47, 23), (48, 23), (49, 23), (50, 23), (51, 23), (52, 23), (55, 23), (56, 23), (57, 23), (58, 23), (60, 23), (62, 23), (63, 23), (64, 23), (65, 23), (66, 23), (67, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (85, 23), (86, 23), (89, 23), (92, 23), (93, 23), (95, 23), (96, 23), (98, 23), (99, 23), (88, 24), (97, 24), (12, 25), (83, 25), (84, 25), (90, 25), (2, 26), (7, 26), (22, 26), (28, 26), (59, 26), (76, 26), (87, 26), (10, 27), (39, 27), (43, 27), (75, 27), (94, 27), (36, 28), (54, 28), (34, 29), (53, 29), (3, 30), (6, 30), (17, 30), (91, 30), (61, 31), (68, 35)]","[0, 1, 14, 4, 5, 8, 9, 11, 13, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27]",1.9557678699493408,375.0430829524994
191,"[(0, 21), (1, 22), (3, 23), (4, 23), (5, 23), (6, 23), (7, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (16, 23), (17, 23), (21, 23), (22, 23), (24, 23), (25, 23), (26, 23), (27, 23), (28, 23), (29, 23), (31, 23), (32, 23), (34, 23), (35, 23), (36, 23), (37, 23), (38, 23), (39, 23), (40, 23), (41, 23), (42, 23), (43, 23), (45, 23), (46, 23), (49, 23), (50, 23), (51, 23), (52, 23), (53, 23), (54, 23), (55, 23), (57, 23), (58, 23), (59, 23), (60, 23), (61, 23), (63, 23), (64, 23), (66, 23), (67, 23), (68, 23), (74, 23), (75, 23), (77, 23), (78, 23), (79, 23), (81, 23), (82, 23), (83, 23), (84, 23), (85, 23), (86, 23), (90, 23), (91, 23), (92, 23), (94, 23), (95, 23), (96, 23), (97, 23), (98, 23), (99, 23), (23, 24), (62, 24), (72, 24), (80, 24), (18, 25), (30, 25), (71, 25), (87, 25), (2, 26), (33, 26), (44, 26), (76, 26), (9, 27), (19, 27), (20, 27), (65, 27), (88, 27), (15, 28), (47, 28), (70, 28), (73, 28), (8, 29), (56, 29), (89, 29), (93, 29), (48, 30), (69, 31)]","[0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 16, 17, 21, 22, 24, 25, 26, 27]",1.951803207397461,376.9958608150482
192,"[(0, 22), (1, 22), (3, 23), (4, 23), (6, 23), (7, 23), (8, 23), (9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (22, 23), (23, 23), (24, 23), (25, 23), (26, 23), (27, 23), (29, 23), (31, 23), (32, 23), (33, 23), (34, 23), (36, 23), (37, 23), (38, 23), (39, 23), (40, 23), (41, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (49, 23), (50, 23), (51, 23), (52, 23), (54, 23), (57, 23), (58, 23), (59, 23), (60, 23), (61, 23), (63, 23), (67, 23), (68, 23), (69, 23), (70, 23), (71, 23), (73, 23), (74, 23), (75, 23), (76, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (86, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (93, 23), (96, 23), (97, 23), (98, 23), (99, 23), (35, 24), (55, 24), (64, 24), (78, 24), (5, 25), (48, 25), (62, 25), (20, 26), (21, 26), (28, 26), (30, 26), (42, 26), (72, 26), (92, 26), (94, 26), (56, 27), (85, 27), (65, 28), (77, 28), (53, 29), (95, 29), (2, 30), (66, 31), (84, 32)]","[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 23]",1.939838171005249,378.93667364120483
193,"[(0, 22), (1, 22), (2, 23), (4, 23), (5, 23), (7, 23), (8, 23), (10, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (18, 23), (20, 23), (23, 23), (26, 23), (27, 23), (28, 23), (29, 23), (30, 23), (33, 23), (34, 23), (35, 23), (36, 23), (37, 23), (39, 23), (40, 23), (41, 23), (42, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (49, 23), (51, 23), (52, 23), (53, 23), (54, 23), (55, 23), (58, 23), (59, 23), (61, 23), (62, 23), (63, 23), (64, 23), (68, 23), (69, 23), (70, 23), (71, 23), (73, 23), (76, 23), (77, 23), (79, 23), (80, 23), (82, 23), (83, 23), (84, 23), (86, 23), (87, 23), (89, 23), (90, 23), (91, 23), (92, 23), (94, 23), (95, 23), (96, 23), (98, 23), (99, 23), (19, 24), (25, 24), (48, 24), (60, 24), (56, 25), (65, 25), (66, 25), (78, 25), (85, 25), (11, 26), (32, 26), (88, 26), (24, 27), (31, 27), (93, 27), (3, 28), (9, 28), (17, 28), (21, 28), (67, 28), (74, 28), (75, 28), (81, 28), (97, 28), (50, 29), (6, 31), (72, 31), (38, 32), (22, 33), (57, 34)]","[0, 1, 2, 4, 5, 7, 8, 10, 12, 13, 14, 15, 16, 18, 20, 23, 26, 27, 28, 29]",1.9517741203308105,380.88844776153564
194,"[(43, 21), (0, 22), (1, 22), (2, 23), (3, 23), (4, 23), (7, 23), (9, 23), (10, 23), (12, 23), (14, 23), (15, 23), (16, 23), (17, 23), (19, 23), (20, 23), (24, 23), (25, 23), (26, 23), (27, 23), (28, 23), (29, 23), (30, 23), (31, 23), (33, 23), (34, 23), (35, 23), (36, 23), (37, 23), (38, 23), (39, 23), (40, 23), (41, 23), (42, 23), (44, 23), (45, 23), (46, 23), (47, 23), (48, 23), (50, 23), (52, 23), (53, 23), (56, 23), (58, 23), (60, 23), (61, 23), (62, 23), (64, 23), (65, 23), (67, 23), (68, 23), (69, 23), (70, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (83, 23), (84, 23), (85, 23), (86, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (92, 23), (95, 23), (96, 23), (97, 23), (98, 23), (8, 24), (21, 24), (51, 24), (6, 25), (23, 25), (59, 25), (71, 25), (32, 26), (49, 26), (54, 26), (63, 26), (5, 27), (11, 27), (18, 27), (66, 27), (55, 28), (94, 29), (93, 30), (99, 30), (13, 31), (82, 32), (22, 33), (57, 33)]","[43, 0, 1, 2, 3, 4, 7, 9, 10, 12, 14, 15, 16, 17, 19, 20, 24, 25, 26, 27]",1.9438011646270752,382.8322489261627
195,"[(0, 21), (48, 22), (75, 22), (3, 23), (5, 23), (6, 23), (9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (19, 23), (20, 23), (23, 23), (24, 23), (25, 23), (26, 23), (27, 23), (28, 23), (29, 23), (31, 23), (32, 23), (33, 23), (34, 23), (35, 23), (36, 23), (37, 23), (38, 23), (39, 23), (40, 23), (41, 23), (42, 23), (43, 23), (44, 23), (45, 23), (46, 23), (49, 23), (50, 23), (51, 23), (52, 23), (53, 23), (55, 23), (56, 23), (57, 23), (58, 23), (60, 23), (61, 23), (62, 23), (63, 23), (65, 23), (67, 23), (68, 23), (70, 23), (71, 23), (72, 23), (74, 23), (76, 23), (77, 23), (78, 23), (79, 23), (81, 23), (82, 23), (83, 23), (85, 23), (86, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (92, 23), (94, 23), (95, 23), (96, 23), (98, 23), (7, 24), (64, 24), (93, 24), (97, 24), (59, 25), (66, 25), (84, 25), (2, 26), (21, 26), (47, 26), (69, 26), (73, 26), (8, 27), (80, 27), (1, 28), (30, 28), (4, 29), (18, 29), (22, 29), (54, 29), (99, 31)]","[0, 48, 75, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 23, 24, 25]",1.9418165683746338,384.77406549453735
196,"[(0, 21), (1, 22), (2, 22), (3, 23), (4, 23), (5, 23), (6, 23), (7, 23), (8, 23), (9, 23), (12, 23), (14, 23), (15, 23), (16, 23), (18, 23), (19, 23), (20, 23), (21, 23), (22, 23), (23, 23), (24, 23), (25, 23), (28, 23), (29, 23), (30, 23), (31, 23), (32, 23), (33, 23), (34, 23), (35, 23), (36, 23), (37, 23), (38, 23), (39, 23), (40, 23), (44, 23), (45, 23), (46, 23), (47, 23), (48, 23), (49, 23), (50, 23), (51, 23), (52, 23), (55, 23), (56, 23), (57, 23), (58, 23), (59, 23), (60, 23), (62, 23), (63, 23), (64, 23), (65, 23), (66, 23), (67, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (78, 23), (81, 23), (82, 23), (85, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (92, 23), (93, 23), (94, 23), (95, 23), (96, 23), (97, 23), (98, 23), (99, 23), (42, 24), (10, 25), (13, 25), (41, 25), (61, 25), (77, 25), (26, 26), (27, 26), (43, 26), (53, 26), (54, 26), (68, 26), (79, 26), (84, 26), (86, 26), (17, 27), (80, 27), (83, 28), (11, 29)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23]",1.9457945823669434,386.7198600769043
197,"[(0, 21), (1, 22), (2, 22), (43, 22), (52, 22), (3, 23), (5, 23), (7, 23), (8, 23), (9, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (20, 23), (21, 23), (22, 23), (25, 23), (27, 23), (30, 23), (31, 23), (33, 23), (36, 23), (38, 23), (39, 23), (40, 23), (44, 23), (46, 23), (47, 23), (48, 23), (49, 23), (50, 23), (51, 23), (53, 23), (54, 23), (55, 23), (56, 23), (57, 23), (58, 23), (59, 23), (60, 23), (62, 23), (64, 23), (65, 23), (66, 23), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (74, 23), (75, 23), (77, 23), (78, 23), (81, 23), (82, 23), (83, 23), (84, 23), (85, 23), (86, 23), (87, 23), (88, 23), (89, 23), (90, 23), (91, 23), (92, 23), (93, 23), (94, 23), (95, 23), (98, 23), (99, 23), (10, 24), (32, 24), (34, 25), (37, 25), (41, 25), (45, 25), (96, 25), (4, 26), (6, 26), (23, 26), (29, 26), (76, 26), (28, 27), (35, 27), (73, 27), (80, 27), (67, 28), (97, 28), (24, 29), (42, 29), (26, 30), (79, 30), (63, 31), (61, 32)]","[0, 1, 2, 43, 52, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",1.949777364730835,388.66963744163513
198,"[(50, 21), (3, 22), (4, 22), (28, 22), (35, 22), (42, 22), (87, 22), (91, 22), (92, 22), (97, 22), (5, 23), (7, 23), (8, 23), (9, 23), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (20, 23), (22, 23), (23, 23), (25, 23), (26, 23), (29, 23), (30, 23), (34, 23), (36, 23), (37, 23), (38, 23), (40, 23), (41, 23), (43, 23), (44, 23), (45, 23), (46, 23), (47, 23), (48, 23), (49, 23), (51, 23), (52, 23), (53, 23), (54, 23), (56, 23), (57, 23), (58, 23), (59, 23), (61, 23), (62, 23), (63, 23), (64, 23), (66, 23), (67, 23), (68, 23), (70, 23), (71, 23), (73, 23), (74, 23), (75, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (84, 23), (85, 23), (86, 23), (89, 23), (90, 23), (93, 23), (94, 23), (95, 23), (96, 23), (98, 23), (99, 23), (21, 24), (31, 24), (33, 24), (32, 25), (72, 25), (76, 25), (0, 26), (1, 26), (2, 26), (88, 26), (27, 27), (55, 27), (60, 27), (65, 27), (24, 28), (69, 28), (6, 30), (39, 32)]","[50, 3, 4, 28, 35, 42, 87, 91, 92, 97, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",1.9487955570220947,390.6194200515747
